InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
564729,22672,FRENCH BATHROOM SIGN BLUE METAL,1,8/28/2011 12:44,1.65,13137.0,United Kingdom
547428,22923,FRIDGE MAGNETS LES ENFANTS ASSORTED,12,3/23/2011 10:51,0.85,14870.0,United Kingdom
564646,35970,ZINC FOLKART SLEIGH BELLS,2,8/26/2011 13:39,8.33,,United Kingdom
540362,85152,HAND OVER THE CHOCOLATE   SIGN ,3,1/6/2011 15:42,2.1,13656.0,United Kingdom
559356,85014B,RED RETROSPOT UMBRELLA,3,7/7/2011 18:29,5.95,15416.0,United Kingdom
546105,22991,GIRAFFE WOODEN RULER,5,3/9/2011 12:21,1.95,14662.0,United Kingdom
C576375,21034,REX CASH+CARRY JUMBO SHOPPER,-10,11/15/2011 8:52,0.95,16878.0,United Kingdom
546764,22168,ORGANISER WOOD ANTIQUE WHITE ,2,3/16/2011 14:31,8.5,15671.0,United Kingdom
567211,23288,GREEN VINTAGE SPOT BEAKER,6,9/19/2011 11:02,0.85,14159.0,United Kingdom
553034,15056N,EDWARDIAN PARASOL NATURAL,5,5/12/2011 20:03,5.95,17970.0,United Kingdom
569332,22662,LUNCH BAG DOLLY GIRL DESIGN,1,10/3/2011 13:46,1.65,12637.0,France
561862,22908,PACK OF 20 NAPKINS RED APPLES,1,7/31/2011 10:38,0.85,15569.0,United Kingdom
576654,85020,ROUND PINK HEART MIRROR,1,11/16/2011 10:55,2.1,15584.0,United Kingdom
570258,20712,JUMBO BAG WOODLAND ANIMALS,13,10/10/2011 9:56,4.13,,United Kingdom
575176,23084,RABBIT NIGHT LIGHT,28,11/8/2011 18:29,4.13,,United Kingdom
560296,22502,PICNIC BASKET WICKER SMALL,1,7/18/2011 10:21,10.79,,United Kingdom
552174,85116,BLACK CANDELABRA T-LIGHT HOLDER,24,5/6/2011 13:07,0.65,15144.0,United Kingdom
542109,21524,DOORMAT SPOTTY HOME SWEET HOME,2,1/25/2011 13:44,16.63,,United Kingdom
580311,22962,JAM JAR WITH PINK LID,12,12/2/2011 14:48,0.85,18245.0,United Kingdom
577034,22065,CHRISTMAS PUDDING TRINKET POT ,6,11/17/2011 13:16,0.39,12847.0,United Kingdom
556248,23084,RABBIT NIGHT LIGHT,12,6/9/2011 16:33,2.08,15681.0,United Kingdom
552702,21871,SAVE THE PLANET MUG,1,5/10/2011 16:00,3.29,,United Kingdom
550669,22423,REGENCY CAKESTAND 3 TIER,8,4/20/2011 10:04,12.75,16837.0,United Kingdom
575935,23226,FILIGREE HEART DAISY WHITE,48,11/13/2011 11:20,1.25,17838.0,United Kingdom
538248,22902,TOTE BAG I LOVE LONDON,2,12/10/2010 12:14,2.1,18116.0,United Kingdom
579307,23357,HOT WATER BOTTLE SEX BOMB,4,11/29/2011 11:34,4.95,17655.0,United Kingdom
541424,21078,SET/20 STRAWBERRY PAPER NAPKINS ,7,1/17/2011 17:57,1.63,,United Kingdom
560433,22244,3 HOOK HANGER MAGIC GARDEN,1,7/18/2011 15:49,4.13,,United Kingdom
551006,22381,TOY TIDY PINK POLKADOT,3,4/26/2011 9:48,4.96,,United Kingdom
565233,22766,PHOTO FRAME CORNICE,1,9/2/2011 9:34,5.79,,United Kingdom
576617,22632,HAND WARMER RED RETROSPOT,1,11/15/2011 16:57,4.13,,United Kingdom
569213,23472, NINE DRAWER OFFICE TIDY,1,10/2/2011 12:11,14.95,13782.0,United Kingdom
575477,21808,"CHRISTMAS GARLAND STARS,TREES",3,11/9/2011 16:14,3.29,,United Kingdom
537380,22633,HAND WARMER UNION JACK,24,12/6/2010 13:12,2.1,15882.0,United Kingdom
548516,20975,12 PENCILS SMALL TUBE RED RETROSPOT,6,3/31/2011 16:28,1.25,,United Kingdom
550829,22829,SWEETHEART WIRE WALL TIDY,1,4/21/2011 10:19,9.95,17841.0,United Kingdom
549749,21931,JUMBO STORAGE BAG SUKI,10,4/12/2011 10:45,2.08,12928.0,United Kingdom
570862,46000M,POLYESTER FILLER PAD 45x45cm,12,10/12/2011 15:35,1.55,17528.0,United Kingdom
575117,85185B,PINK HORSE SOCK PUPPET KIT,1,11/8/2011 14:22,2.95,12748.0,United Kingdom
552493,22196,SMALL HEART MEASURING SPOONS,1,5/9/2011 16:21,1.63,,United Kingdom
540687,22969,HOMEMADE JAM SCENTED CANDLES,12,1/10/2011 17:18,1.45,15867.0,United Kingdom
568173,85099B,JUMBO BAG RED RETROSPOT,20,9/25/2011 13:16,2.08,16187.0,United Kingdom
576840,23083,SET 6 PAPER TABLE LANTERN STARS ,1,11/16/2011 15:23,7.46,,United Kingdom
561881,85099F,JUMBO BAG STRAWBERRY,10,7/31/2011 12:47,2.08,16477.0,United Kingdom
564367,15056P,EDWARDIAN PARASOL PINK,9,8/25/2011 9:18,5.95,12712.0,Germany
567429,22398,MAGNETS PACK OF 4 SWALLOWS,12,9/20/2011 11:39,0.39,17686.0,United Kingdom
C580766,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,-1,12/6/2011 10:46,3.75,14562.0,United Kingdom
565331,22334,DINOSAUR PARTY BAG + STICKER SET,1,9/2/2011 13:59,1.65,16674.0,United Kingdom
561113,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,6,7/25/2011 12:09,4.95,17841.0,United Kingdom
568517,23509,MINI PLAYING CARDS FUN FAIR ,2,9/27/2011 12:52,0.42,14456.0,United Kingdom
563184,20726,LUNCH BAG WOODLAND,2,8/12/2011 14:50,1.65,17516.0,United Kingdom
580692,23245,SET OF 3 REGENCY CAKE TINS,1,12/5/2011 15:51,4.95,13173.0,United Kingdom
550192,22960,JAM MAKING SET WITH JARS,6,4/15/2011 8:45,4.25,12582.0,Finland
557959,21955,DOORMAT UNION JACK GUNS AND ROSES,5,6/23/2011 19:29,7.95,17351.0,United Kingdom
557782,23175,REGENCY MILK JUG PINK ,4,6/22/2011 15:41,3.25,14640.0,United Kingdom
575138,22412,METAL SIGN NEIGHBOURHOOD WITCH ,1,11/8/2011 15:24,4.13,,United Kingdom
557790,21166,COOK WITH WINE METAL SIGN ,12,6/22/2011 16:33,2.08,14099.0,United Kingdom
570404,22925,BLUE GIANT GARDEN THERMOMETER,1,10/10/2011 12:50,5.95,16395.0,United Kingdom
573780,21506,"FANCY FONT BIRTHDAY CARD, ",12,11/1/2011 11:12,0.42,17503.0,United Kingdom
560856,23545,WRAP RED DOILEY,25,7/21/2011 13:06,0.42,16607.0,United Kingdom
577158,21481,FAWN BLUE HOT WATER BOTTLE,4,11/18/2011 9:58,3.75,16293.0,United Kingdom
552005,35810A,ENAMEL PINK COFFEE CONTAINER,12,5/5/2011 16:34,0.83,15491.0,United Kingdom
536392,22128,PARTY CONES CANDY ASSORTED,12,12/1/2010 10:29,1.25,13705.0,United Kingdom
559509,22993,SET OF 4 PANTRY JELLY MOULDS,1,7/8/2011 15:25,1.25,15920.0,United Kingdom
567667,90129F,RED GLASS TASSLE BAG CHARM,2,9/21/2011 15:24,1.63,,United Kingdom
579387,90099,NECKLACE+BRACELET SET BLUE HIBISCUS,2,11/29/2011 12:06,2.55,14452.0,United Kingdom
541406,85198,ASSORTED FARMYARD ANIMALS IN BUCKET,14,1/17/2011 15:19,0.85,14657.0,United Kingdom
549733,21181,PLEASE ONE PERSON METAL SIGN,2,4/11/2011 16:56,2.1,17827.0,United Kingdom
561367,22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,3,7/26/2011 15:46,2.46,,United Kingdom
543020,22273,FELTCRAFT DOLL MOLLY,1,2/2/2011 14:29,2.95,15005.0,United Kingdom
577773,21098,CHRISTMAS TOILET ROLL,2,11/21/2011 15:57,1.25,16712.0,United Kingdom
573921,22917,HERB MARKER ROSEMARY,12,11/2/2011 8:44,0.65,16352.0,United Kingdom
580916,22513,DOORSTOP FOOTBALL DESIGN,1,12/6/2011 13:45,0.79,13685.0,United Kingdom
536401,22473,TV DINNER TRAY VINTAGE PAISLEY,1,12/1/2010 11:21,4.95,15862.0,United Kingdom
557937,84991,60 TEATIME FAIRY CAKE CASES,3,6/23/2011 15:30,1.25,,United Kingdom
540646,85161,ACRYLIC GEOMETRIC LAMP,1,1/10/2011 14:32,12.72,,United Kingdom
537111,22972,CHILDREN'S SPACEBOY MUG,6,12/5/2010 12:08,1.65,14810.0,United Kingdom
568567,22881,NUMBER TILE VINTAGE FONT 2,1,9/27/2011 18:41,4.13,,United Kingdom
575681,84946,ANTIQUE SILVER T-LIGHT GLASS,12,11/10/2011 15:32,1.25,16903.0,United Kingdom
580501,23323,WHITE WICKER STAR ,2,12/4/2011 13:00,2.1,14546.0,United Kingdom
559693,20707,CRAZY DAISY HEART DECORATION,1,7/11/2011 16:21,0.83,,United Kingdom
578022,20751,FUNKY WASHING UP GLOVES ASSORTED,1,11/22/2011 13:25,2.1,17371.0,United Kingdom
561869,23291,DOLLY GIRL CHILDRENS CUP,2,7/31/2011 11:38,1.25,16764.0,United Kingdom
551997,20733,GOLD MINI TAPE MEASURE ,1,5/5/2011 15:47,0.83,,United Kingdom
545188,22416,SET OF 36 DOILIES SPACEBOY DESIGN ,1,2/28/2011 15:19,1.45,14056.0,United Kingdom
562965,22530,MAGIC DRAWING SLATE DOLLY GIRL ,24,8/11/2011 10:45,0.42,18226.0,United Kingdom
536667,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,24,12/2/2010 12:09,0.85,15260.0,United Kingdom
C560540,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,-1,7/19/2011 12:26,1.65,12415.0,Australia
566164,35970,ZINC FOLKART SLEIGH BELLS,1,9/9/2011 11:56,4.13,,United Kingdom
561042,21931,JUMBO STORAGE BAG SUKI,10,7/24/2011 12:18,2.08,16305.0,United Kingdom
537192,85208,SET/12 FUNKY FELT FLOWER PEG IN BAG,1,12/5/2010 13:42,2.1,16402.0,United Kingdom
563922,21374,MIRRORED WALL ART SKULLS,2,8/21/2011 14:10,1.25,14529.0,United Kingdom
573264,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,10,10/28/2011 12:36,0.29,14415.0,United Kingdom
568531,23388,WOODLAND MINI BACKPACK,2,9/27/2011 13:49,4.15,16713.0,United Kingdom
545995,85169D,PINK LOVE BIRD CANDLE,6,3/8/2011 13:54,1.25,15023.0,United Kingdom
580127,23221,REINDEER HEART DECORATION SILVER,12,12/1/2011 17:51,0.83,14911.0,EIRE
543985,85170C,SET/6 EAU DE NIL BIRD T-LIGHTS,1,2/15/2011 9:44,4.13,,United Kingdom
557270,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,8,6/19/2011 11:36,2.95,14162.0,United Kingdom
574561,22759,SET OF 3 NOTEBOOKS IN PARCEL,2,11/4/2011 15:52,3.29,,United Kingdom
541855,22717,CARD DOG AND BALL ,12,1/23/2011 14:59,0.42,13742.0,United Kingdom
571601,47566,PARTY BUNTING,4,10/18/2011 10:53,4.95,17073.0,United Kingdom
547552,85099C,JUMBO  BAG BAROQUE BLACK WHITE,3,3/23/2011 15:55,4.13,,United Kingdom
559055,85184C,SET 4 VALENTINE DECOUPAGE HEART BOX,1,7/5/2011 17:09,5.79,,United Kingdom
541424,82613B,"METAL SIGN,CUPCAKE SINGLE HOOK",3,1/17/2011 17:57,0.83,,United Kingdom
553869,22663,JUMBO BAG DOLLY GIRL DESIGN,10,5/19/2011 14:27,2.08,15394.0,United Kingdom
576637,22735,RIBBON REEL SOCKS AND MITTENS,30,11/16/2011 9:34,1.65,16079.0,United Kingdom
571205,48188,DOORMAT WELCOME PUPPIES,2,10/14/2011 12:41,8.25,15620.0,United Kingdom
563434,22971,QUEENS GUARD COFFEE MUG,12,8/16/2011 12:21,2.55,14057.0,United Kingdom
572540,22187,GREEN CHRISTMAS TREE CARD HOLDER,1,10/24/2011 16:17,8.29,,United Kingdom
549239,22561,WOODEN SCHOOL COLOURING SET,12,4/7/2011 11:37,1.65,13102.0,United Kingdom
567533,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,12,9/21/2011 9:45,1.69,17651.0,United Kingdom
568400,22470,HEART OF WICKER LARGE,6,9/27/2011 10:27,2.95,13644.0,United Kingdom
579870,84279P,CHERRY BLOSSOM  DECORATIVE FLASK,4,11/30/2011 16:47,3.75,12437.0,France
547921,22499,WOODEN UNION JACK BUNTING,3,3/28/2011 13:28,5.95,14766.0,United Kingdom
540526,85114C,RED ENCHANTED FOREST PLACEMAT,2,1/9/2011 13:41,1.65,14606.0,United Kingdom
541241,20866,BLUE ROSE FABRIC MIRROR,2,1/16/2011 11:08,1.25,13782.0,United Kingdom
550180,23078,ICE CREAM PEN LIP GLOSS ,48,4/14/2011 17:33,1.25,14163.0,United Kingdom
536755,22972,CHILDREN'S SPACEBOY MUG,1,12/2/2010 14:14,1.65,,United Kingdom
577754,21172,PARTY METAL SIGN ,24,11/21/2011 14:47,1.45,18139.0,United Kingdom
568710,84992,72 SWEETHEART FAIRY CAKE CASES,1,9/28/2011 15:42,0.55,14649.0,United Kingdom
580650,22752,SET 7 BABUSHKA NESTING BOXES,12,12/5/2011 13:30,3.95,14401.0,United Kingdom
547416,22084,PAPER CHAIN KIT EMPIRE,40,3/23/2011 10:15,2.55,15410.0,United Kingdom
559254,23298,SPOTTY BUNTING,2,7/7/2011 11:56,4.95,16814.0,United Kingdom
577742,22667,RECIPE BOX RETROSPOT ,1,11/21/2011 13:41,2.95,13755.0,United Kingdom
552264,22920,HERB MARKER BASIL,6,5/8/2011 11:38,0.65,14959.0,United Kingdom
574840,23571,TRADITIONAL NAUGHTS & CROSSES,1,11/7/2011 11:41,1.65,12748.0,United Kingdom
567805,22365,DOORMAT RESPECTABLE HOUSE,1,9/22/2011 12:15,8.25,12854.0,United Kingdom
561371,22469,HEART OF WICKER SMALL,2,7/26/2011 16:25,3.29,,United Kingdom
552695,21907,I'M ON HOLIDAY METAL SIGN,12,5/10/2011 15:31,2.1,16320.0,Unspecified
538207,20684,STRAWBERRY DREAM CHILDS UMBRELLA,1,12/10/2010 11:33,3.25,12748.0,United Kingdom
548407,22384,LUNCH BAG PINK POLKADOT,10,3/31/2011 10:07,1.65,16401.0,United Kingdom
544692,22983,CARD BILLBOARD FONT,12,2/23/2011 9:14,0.42,17499.0,United Kingdom
561006,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,10,7/22/2011 15:02,2.08,16161.0,United Kingdom
552826,21584,RETROSPOT SMALL TUBE MATCHES,20,5/11/2011 13:20,1.65,14277.0,France
578016,22751,FELTCRAFT PRINCESS OLIVIA DOLL,2,11/22/2011 13:02,3.75,14506.0,United Kingdom
568567,22670,FRENCH WC SIGN BLUE METAL,1,9/27/2011 18:41,2.46,,United Kingdom
558540,21528,DAIRY MAID TRADITIONAL TEAPOT ,6,6/30/2011 12:15,6.95,17706.0,United Kingdom
571183,23263,SET OF 3 WOODEN HEART DECORATIONS,3,10/14/2011 11:08,1.25,14796.0,United Kingdom
571411,21756,BATH BUILDING BLOCK WORD,1,10/17/2011 12:33,6.25,17858.0,United Kingdom
544068,21136,PAINTED METAL PEARS ASSORTED,1,2/15/2011 14:08,1.69,16431.0,United Kingdom
540859,22311,OFFICE MUG WARMER BLACK+SILVER ,3,1/12/2011 10:58,2.95,17965.0,United Kingdom
574343,85053,FRENCH ENAMEL CANDLEHOLDER,6,11/4/2011 10:11,2.1,12576.0,Poland
544771,22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,1,2/23/2011 11:12,10.79,,United Kingdom
564727,21830,ASSORTED CREEPY CRAWLIES,24,8/28/2011 12:31,0.42,16686.0,United Kingdom
569124,22727,ALARM CLOCK BAKELIKE RED ,4,9/30/2011 13:15,3.75,15172.0,United Kingdom
576379,22735,RIBBON REEL SOCKS AND MITTENS,10,11/15/2011 9:21,1.65,16423.0,United Kingdom
553879,23199,JUMBO BAG APPLES,10,5/19/2011 15:15,1.95,15791.0,United Kingdom
547065,22381,TOY TIDY PINK POLKADOT,5,3/20/2011 13:38,2.1,17068.0,United Kingdom
570872,21207,SKULL AND CROSSBONES  GARLAND ,1,10/12/2011 16:40,1.63,,United Kingdom
579472,35964,FOLKART CLIP ON STARS,4,11/29/2011 15:09,0.39,13521.0,United Kingdom
542401,22629,SPACEBOY LUNCH BOX ,1,1/27/2011 15:51,1.95,14541.0,United Kingdom
565378,23208,LUNCH BAG VINTAGE LEAF DESIGN,1,9/2/2011 15:16,5.63,,United Kingdom
562348,47504K,ENGLISH ROSE GARDEN SECATEURS,48,8/4/2011 12:36,0.79,17511.0,United Kingdom
580535,22423,REGENCY CAKESTAND 3 TIER,1,12/4/2011 16:02,12.75,16988.0,United Kingdom
563506,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,2,8/17/2011 9:48,9.95,17398.0,United Kingdom
558099,90073,VINTAGE ENAMEL & CRYSTAL EARRINGS,3,6/26/2011 13:45,4.95,17593.0,United Kingdom
577542,35970,ZINC FOLKART SLEIGH BELLS,4,11/20/2011 14:33,1.69,13565.0,United Kingdom
537387,21638,ASSORTED TUTTI FRUTTI NOTEBOOK,12,12/6/2010 13:34,2.1,13468.0,United Kingdom
564302,20984,12 PENCILS TALL TUBE POSY,24,8/24/2011 12:00,0.29,15932.0,United Kingdom
557671,22556,PLASTERS IN TIN CIRCUS PARADE ,12,6/22/2011 10:11,1.65,13849.0,United Kingdom
577317,22810,SET OF 6 T-LIGHTS SNOWMEN,1,11/18/2011 13:33,2.95,16426.0,United Kingdom
574476,21588,RETROSPOT GIANT TUBE MATCHES,1,11/4/2011 12:20,2.55,17203.0,United Kingdom
546428,21206,STRAWBERRY HONEYCOMB  GARLAND ,12,3/13/2011 14:55,1.65,12681.0,France
571261,21787,RAIN PONCHO RETROSPOT,360,10/16/2011 10:50,0.85,12901.0,United Kingdom
568882,20724,RED RETROSPOT CHARLOTTE BAG,10,9/29/2011 12:39,0.85,12839.0,United Kingdom
563480,POST,POSTAGE,1,8/16/2011 15:52,2.45,,United Kingdom
556041,21055,TOOL BOX SOFT TOY ,1,6/8/2011 12:44,8.95,17954.0,United Kingdom
565381,23065,LARGE DECO JEWELLERY STAND,1,9/2/2011 15:23,12.5,16173.0,United Kingdom
549733,21136,PAINTED METAL PEARS ASSORTED,8,4/11/2011 16:56,1.69,17827.0,United Kingdom
545238,21125,SET 6 FOOTBALL CELEBRATION CANDLES,12,3/1/2011 11:02,1.25,15241.0,United Kingdom
544586,22560,TRADITIONAL MODELLING CLAY,4,2/21/2011 15:04,1.25,17338.0,United Kingdom
573878,23356,LOVE HOT WATER BOTTLE,6,11/1/2011 13:20,5.95,14243.0,United Kingdom
576228,21265,PINK GOOSE FEATHER TREE 60CM,2,11/14/2011 13:12,1.95,15033.0,United Kingdom
550071,71459,HANGING JAM JAR T-LIGHT HOLDER,24,4/14/2011 12:12,0.85,16735.0,United Kingdom
571943,23314,VINTAGE CHRISTMAS TABLECLOTH,2,10/20/2011 10:10,12.5,14638.0,United Kingdom
572295,23048,SET OF 10 LANTERNS FAIRY LIGHT STAR,2,10/23/2011 13:49,4.15,16686.0,United Kingdom
551351,23182,TOILET SIGN OCCUPIED OR VACANT,24,4/28/2011 10:20,0.72,14298.0,United Kingdom
577473,23177,TREASURE ISLAND BOOK BOX,1,11/20/2011 11:28,2.25,15919.0,United Kingdom
546974,22431,WATERING CAN BLUE ELEPHANT,1,3/18/2011 12:08,4.13,,United Kingdom
538349,21874,GIN AND TONIC MUG,2,12/10/2010 14:59,3.36,,United Kingdom
C546997,22924,FRIDGE MAGNETS LA VIE EN ROSE,-6,3/18/2011 13:32,0.85,12748.0,United Kingdom
574680,21212,PACK OF 72 RETROSPOT CAKE CASES,24,11/6/2011 12:40,0.55,15078.0,United Kingdom
542617,22586,FELTCRAFT HAIRBAND PINK AND BLUE,2,1/30/2011 15:48,0.85,17463.0,United Kingdom
558262,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,48,6/28/2011 8:45,2.55,14646.0,Netherlands
573585,22111,SCOTTIE DOG HOT WATER BOTTLE,1,10/31/2011 14:41,10.79,,United Kingdom
580538,21833,CAMOUFLAGE LED TORCH,24,12/5/2011 8:38,1.69,14075.0,United Kingdom
538418,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,4,12/12/2010 12:00,0.85,17372.0,United Kingdom
575340,21506,"FANCY FONT BIRTHDAY CARD, ",12,11/9/2011 14:31,0.42,15485.0,United Kingdom
539480,22091,EMPIRE TISSUE BOX,1,12/19/2010 15:23,1.25,,United Kingdom
564848,22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,60,8/30/2011 15:37,1.25,16928.0,United Kingdom
577531,21115,ROSE CARAVAN DOORSTOP,2,11/20/2011 13:58,14.13,,United Kingdom
538744,22730,ALARM CLOCK BAKELIKE IVORY,1,12/14/2010 11:26,3.75,15356.0,United Kingdom
581216,22061,LARGE CAKE STAND  HANGING STRAWBERY,8,12/8/2011 9:06,2.95,16523.0,United Kingdom
537643,82580,BATHROOM METAL SIGN,1,12/7/2010 15:34,1.28,,United Kingdom
565617,15044A,PINK PAPER PARASOL ,2,9/5/2011 15:30,5.79,,United Kingdom
541424,20764,ABSTRACT CIRCLES SKETCHBOOK ,1,1/17/2011 17:57,7.46,,United Kingdom
555535,22386,JUMBO BAG PINK POLKADOT,10,6/5/2011 12:16,2.08,16458.0,United Kingdom
564632,21519,GIN & TONIC DIET GREETING CARD ,12,8/26/2011 11:58,0.42,16556.0,United Kingdom
556905,23207,LUNCH BAG ALPHABET DESIGN,1,6/15/2011 13:05,1.65,16904.0,United Kingdom
558682,22900,SET 2 TEA TOWELS I LOVE LONDON ,2,7/1/2011 11:20,4.13,,United Kingdom
541421,21275,ZINC TOP  2 DOOR WOODEN SHELF ,1,1/17/2011 17:44,33.29,,United Kingdom
538153,84970s,HANGING HEART ZINC T-LIGHT HOLDER,3,12/9/2010 16:31,2.13,,United Kingdom
567167,84596L,BISCUITS SMALL BOWL LIGHT BLUE,26,9/18/2011 12:21,0.42,15547.0,United Kingdom
550130,22386,JUMBO BAG PINK POLKADOT,2,4/14/2011 13:17,2.08,14390.0,United Kingdom
577595,23219,LAUREL STAR ANTIQUE SILVER ,4,11/20/2011 16:12,1.25,16399.0,United Kingdom
558096,17012C,ORIGAMI LAVENDER INCENSE/CANDL SET ,2,6/26/2011 13:24,0.85,15532.0,United Kingdom
575930,21154,RED RETROSPOT OVEN GLOVE ,2,11/11/2011 17:58,2.46,,United Kingdom
548151,84406B,CREAM CUPID HEARTS COAT HANGER,4,3/29/2011 12:57,4.15,13803.0,United Kingdom
537604,22569,FELTCRAFT CUSHION BUTTERFLY,4,12/7/2010 13:01,3.75,13488.0,United Kingdom
555076,22297,HEART IVORY TRELLIS SMALL,24,5/31/2011 12:11,1.25,13900.0,United Kingdom
547729,22752,SET 7 BABUSHKA NESTING BOXES,2,3/25/2011 10:52,8.5,15529.0,United Kingdom
573585,22659,LUNCH BOX I LOVE LONDON,4,10/31/2011 14:41,4.13,,United Kingdom
555510,22672,FRENCH BATHROOM SIGN BLUE METAL,1,6/3/2011 17:09,3.29,,United Kingdom
574675,23082,SET 6 PAPER TABLE LANTERN HEARTS ,12,11/6/2011 12:31,3.75,17289.0,United Kingdom
551616,84673B,BLUE FLY SWAT,1,5/3/2011 11:40,0.65,15048.0,United Kingdom
569849,22413,METAL SIGN TAKE IT OR LEAVE IT ,6,10/6/2011 13:49,2.95,15264.0,United Kingdom
573391,23222,CHRISTMAS TREE HANGING GOLD,12,10/30/2011 14:57,0.83,14911.0,EIRE
566085,82580,BATHROOM METAL SIGN,2,9/9/2011 10:12,0.55,17841.0,United Kingdom
579401,23109,PACK OF SIX LED TEA LIGHTS,24,11/29/2011 12:12,2.89,14550.0,United Kingdom
564725,23318,BOX OF 6 MINI VINTAGE CRACKERS,2,8/28/2011 12:28,2.49,18041.0,United Kingdom
539469,22653,BUTTON BOX ,1,12/19/2010 13:59,1.95,17841.0,United Kingdom
552311,84997D,CHILDRENS CUTLERY POLKADOT PINK,4,5/8/2011 15:22,4.15,15312.0,United Kingdom
550352,22467,GUMBALL COAT RACK,1,4/18/2011 10:21,2.55,16719.0,United Kingdom
552857,22208,WOOD STAMP SET THANK YOU,6,5/11/2011 15:34,1.65,,United Kingdom
577834,23569,TRADTIONAL ALPHABET STAMP SET,4,11/22/2011 10:21,4.95,17528.0,United Kingdom
541658,22754,SMALL RED BABUSHKA NOTEBOOK ,3,1/20/2011 12:16,0.85,15529.0,United Kingdom
560711,23182,TOILET SIGN OCCUPIED OR VACANT,4,7/20/2011 12:58,0.83,17841.0,United Kingdom
560254,22960,JAM MAKING SET WITH JARS,6,7/17/2011 13:07,4.25,16678.0,United Kingdom
565415,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,9/4/2011 12:00,0.29,14067.0,United Kingdom
551173,84879,ASSORTED COLOUR BIRD ORNAMENT,16,4/26/2011 16:54,1.35,,United Kingdom
568211,21823,PAINTED METAL HEART WITH HOLLY BELL,48,9/25/2011 15:59,0.39,13429.0,United Kingdom
556503,15060B,FAIRY CAKE DESIGN UMBRELLA,4,6/13/2011 8:44,3.75,13517.0,United Kingdom
573909,23471,SIX DRAWER OFFICE TIDY,1,11/1/2011 15:26,9.95,17813.0,United Kingdom
536798,82583,HOT BATHS METAL SIGN,12,12/2/2010 15:55,2.1,17838.0,United Kingdom
570598,23270,SET OF 2 CERAMIC PAINTED HEARTS ,12,10/11/2011 11:55,1.45,14175.0,United Kingdom
553461,23077,DOUGHNUT LIP GLOSS ,20,5/17/2011 10:57,1.25,16316.0,United Kingdom
577047,21258,VICTORIAN SEWING BOX LARGE,8,11/17/2011 13:48,10.95,13014.0,United Kingdom
564837,23204,CHARLOTTE BAG APPLES DESIGN,1,8/30/2011 12:40,1.63,,United Kingdom
552674,21931,JUMBO STORAGE BAG SUKI,2,5/10/2011 15:07,4.13,,United Kingdom
570885,22633,HAND WARMER UNION JACK,12,10/13/2011 10:20,2.1,14211.0,United Kingdom
574304,21259,VICTORIAN SEWING BOX SMALL ,1,11/3/2011 16:30,5.95,14428.0,United Kingdom
580309,22605,WOODEN CROQUET GARDEN SET,4,12/2/2011 14:46,12.75,14503.0,United Kingdom
553017,21242,RED RETROSPOT PLATE ,5,5/12/2011 19:01,1.69,12757.0,Portugal
565583,23052,RECYCLED ACAPULCO MAT TURQUOISE,2,9/5/2011 12:41,8.25,12816.0,Poland
550347,22855,FINE WICKER HEART ,24,4/18/2011 9:33,1.25,14227.0,United Kingdom
560650,84692,BOX OF 24 COCKTAIL PARASOLS,6,7/20/2011 11:38,0.42,15529.0,United Kingdom
575477,84536B,FAIRY CAKES NOTEBOOK A7 SIZE,2,11/9/2011 16:14,0.83,,United Kingdom
581219,23355,HOT WATER BOTTLE KEEP CALM,4,12/8/2011 9:28,10.79,,United Kingdom
571716,72741,GRAND CHOCOLATECANDLE,3,10/18/2011 17:05,2.76,,United Kingdom
572277,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,48,10/23/2011 10:38,1.25,16768.0,United Kingdom
575647,20728,LUNCH BAG CARS BLUE,6,11/10/2011 14:16,1.65,16440.0,United Kingdom
556829,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,24,6/15/2011 10:51,0.55,12809.0,Portugal
554375,22997,TRAVEL CARD WALLET UNION JACK,24,5/24/2011 11:29,0.42,18044.0,United Kingdom
562809,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,8/9/2011 15:12,2.95,16775.0,United Kingdom
537643,22619,SET OF 6 SOLDIER SKITTLES,1,12/7/2010 15:34,7.62,,United Kingdom
543358,22090,PAPER BUNTING RETROSPOT,1,2/7/2011 14:04,5.79,,United Kingdom
